EmployeeID,Age,Gender,Department,Tenure,Location,SelfRatedHealth,ChronicConditions,SickDaysPastYear,StressLevel,Employee_Feedback,CurrentWorkAbility,WorkAbilityPhysical,WorkAbilityMental,Calculated_ABI_Score
EMP01118,50,Male,HR,9,Berlin,4,No,2,5.0,Nothing special to report.,7,1,4,29
EMP01119,50,Male,Sales,2,Tokyo,2,Yes,5,7.0,Work is okay.,6,1,2,23
EMP01120,51,Male,Marketing,24,Tokyo,2,Yes,4,4.0,Management is very supportive.,7,5,2,37
EMP01121,37,Female,Sales,19,London,3,No,5,7.0,Work is okay.,10,1,5,37
EMP01122,61,Male,HR,17,New York,3,No,6,6.0,Nothing special to report.,10,3,4,41
EMP01123,40,Female,Finance,11,Berlin,4,Yes,4,5.0,Average experience.,6,5,2,35
EMP01124,39,Male,HR,17,Tokyo,4,No,5,3.0,Love the culture here.,6,3,4,33
EMP01125,22,M,Operations,10,Tokyo,4,No,7,1.0,Management is very supportive.,7,1,4,29
EMP01126,35,Male,Operations,18,New York,3,No,1,5.0,It pays the bills.,6,4,5,38
EMP01127,23,Male,Operations,23,London,3,No,3,7.0,It pays the bills.,9,5,3,43
EMP01128,49,M,Marketing,6,Remote,3,Yes,7,6.0,It pays the bills.,10,3,2,37
EMP01129,51,Male,IT,16,Berlin,1,Yes,5,9.0,I need a long break.,7,5,1,35
EMP01130,59,Male,Operations,18,Tokyo,3,No,2,5.0,Nothing special to report.,9,3,4,39
EMP01131,25,Female,Finance,20,Remote,4,No,4,5.0,Standard corporate environment.,7,5,4,41
EMP01132,22,Female,Marketing,18,New York,1,No,4,2.0,I feel energized at work.,6,2,2,26
EMP01133,29,Female,IT,1,London,1,Yes,5,8.0,Management expects too much.,5,3,3,29
EMP01134,50,Male,IT,3,Berlin,4,No,4,8.0,Average experience.,4,3,1,23
EMP01135,60,Female,Operations,15,New York,4,No,5,1.0,Love the culture here.,9,5,5,47
EMP01136,24,Male,HR,20,London,3,No,2,9.0,I need a long break.,5,4,4,34
EMP01137,53,Male,Sales,10,New York,4,No,7,7.0,Work is okay.,9,2,3,34
EMP01138,31,F,HR,21,Tokyo,5,No,1,2.0,I feel energized at work.,7,3,2,31
EMP01139,31,Female,HR,5,Tokyo,3,No,4,6.0,It pays the bills.,8,1,5,33
EMP01140,40,Male,IT,15,Remote,3,No,4,8.0,Nothing special to report.,4,1,2,19
EMP01141,55,Female,IT,23,New York,2,No,1,7.0,Work is okay.,7,5,1,35
EMP01142,54,Male,Marketing,14,Tokyo,4,No,3,7.0,Average experience.,9,4,3,40
EMP01143,44,F,Marketing,15,London,3,No,3,3.0,Excellent benefits.,4,2,3,24
EMP01144,49,Male,IT,10,Remote,5,No,3,10.0,Extremely stressed and burnt out.,4,3,3,27
EMP01145,53,Male,Finance,24,Berlin,4,Yes,3,9.0,Terrible work-life balance.,8,1,4,31
EMP01146,28,Female,Finance,9,New York,3,No,5,5.0,Average experience.,6,3,5,35
EMP01147,50,Female,Sales,12,Tokyo,2,No,3,5.0,Nothing special to report.,8,1,4,31
EMP01148,29,Female,IT,7,London,3,No,3,6.0,Work is okay.,6,5,2,35
EMP01149,22,Male,Operations,5,New York,3,Yes,3,2.0,I feel energized at work.,6,5,4,39
EMP01150,24,Male,Marketing,24,London,5,No,7,4.0,I feel energized at work.,10,3,4,41
EMP01151,45,Female,IT,10,Remote,3,No,3,6.0,Average experience.,7,5,2,37
EMP01152,44,Male,Finance,8,Tokyo,3,No,5,7.0,Average experience.,8,2,3,32
EMP01153,29,F,IT,22,Tokyo,3,No,1,7.0,Standard corporate environment.,4,5,3,33
EMP01154,58,Male,Finance,20,Remote,2,No,2,8.0,I need a long break.,4,2,3,24
EMP01155,24,Female,IT,16,London,3,No,2,6.0,Work is okay.,2,5,2,27
EMP01156,54,Female,Operations,12,New York,2,No,5,8.0,Management expects too much.,5,3,3,29
EMP01157,49,Male,Sales,9,London,4,No,6,5.0,Nothing special to report.,4,2,2,22
EMP01158,29,Female,Operations,10,New York,3,No,5,1.0,Excellent benefits.,8,4,4,40
EMP01159,55,M,Finance,16,Remote,3,Yes,4,3.0,I feel energized at work.,6,3,5,35
EMP01160,56,Male,Marketing,10,Berlin,4,No,4,7.0,It pays the bills.,10,2,2,34
EMP01161,53,male,Marketing,9,New York,1,No,3,7.0,Average experience.,9,1,3,31
EMP01162,45,Female,HR,3,Tokyo,3,No,4,8.0,I need a long break.,7,1,4,29
EMP01163,35,Male,Operations,19,Tokyo,3,No,4,4.0,Great work-life balance.,9,4,4,42
EMP01164,53,Female,IT,11,Tokyo,3,No,7,9.0,I need a long break.,7,1,2,25
EMP01165,64,Male,Sales,6,London,5,No,4,7.0,Work is okay.,9,3,4,39
EMP01166,37,Female,IT,6,London,2,No,2,8.0,Average experience.,6,2,2,26
EMP01167,25,Female,IT,15,London,4,No,4,10.0,Management expects too much.,7,3,3,33
EMP01168,58,M,Operations,15,Tokyo,3,No,5,8.0,Management expects too much.,5,5,2,33
EMP01169,42,Other,Sales,13,New York,3,No,5,5.0,Work is okay.,7,5,4,41
EMP01170,35,Female,HR,22,Tokyo,4,Yes,2,1.0,I feel energized at work.,4,1,2,19
EMP01171,52,Female,IT,5,New York,2,Yes,5,7.0,Standard corporate environment.,5,4,2,30
EMP01172,39,Male,Sales,14,London,4,No,6,3.0,Love the culture here.,9,4,2,38
EMP01173,28,Female,HR,21,Berlin,2,No,6,7.0,Standard corporate environment.,10,5,3,45
EMP01174,31,Male,IT,2,London,3,Yes,4,10.0,I need a long break.,2,4,1,22
EMP01175,28,Female,Sales,23,Remote,4,No,6,5.0,It pays the bills.,4,4,3,30
EMP01176,54,Female,Operations,12,New York,2,No,3,9.0,Terrible work-life balance.,4,1,5,25
EMP01177,44,Male,Marketing,20,Berlin,4,No,6,9.0,I am exhausted every day.,6,3,4,33
EMP01178,42,Male,Marketing,14,London,2,Yes,0,8.0,Management expects too much.,10,3,5,43
EMP01179,40,Male,IT,19,Berlin,4,No,2,6.0,It pays the bills.,5,2,1,22
EMP01180,40,Female,IT,24,Tokyo,3,Yes,4,6.0,Average experience.,3,3,2,23
EMP01181,57,Female,Sales,20,New York,4,Yes,3,4.0,I feel energized at work.,10,3,2,37
EMP01182,50,Female,Marketing,15,Remote,5,Yes,6,4.0,Love the culture here.,8,1,2,27
EMP01183,39,Female,IT,20,Tokyo,3,No,6,10.0,I need a long break.,6,1,1,21
EMP01184,23,Female,HR,24,Berlin,3,Yes,4,7.0,Nothing special to report.,8,3,5,39
EMP01185,22,Male,IT,17,London,4,Yes,3,8.0,Average experience.,2,2,2,18
EMP01186,26,Male,Marketing,14,New York,2,Yes,2,5.0,Average experience.,4,3,3,27
EMP01187,41,Female,Finance,23,Remote,4,No,5,7.0,Standard corporate environment.,10,3,4,41
EMP01188,32,Female,Marketing,18,London,5,No,4,6.0,Average experience.,7,5,2,37
EMP01189,63,Male,HR,22,Remote,4,Yes,3,9.0,Extremely stressed and burnt out.,6,2,3,28
EMP01190,23,Male,Sales,24,New York,2,No,4,9.0,Terrible work-life balance.,9,3,3,37
EMP01191,24,Male,HR,5,Berlin,2,No,5,9.0,Terrible work-life balance.,6,1,4,27
EMP01192,44,Female,Finance,22,Remote,3,Yes,5,5.0,Standard corporate environment.,9,3,4,39
EMP01193,33,Male,Finance,12,New York,3,Yes,6,3.0,Excellent benefits.,6,4,4,36
EMP01194,41,Female,IT,10,Remote,2,Yes,2,8.0,Average experience.,4,5,2,31
EMP01195,26,M,IT,8,London,4,No,6,7.0,Average experience.,5,5,3,35
EMP01196,58,Male,Marketing,6,Remote,3,No,4,7.0,Standard corporate environment.,8,5,2,39
EMP01197,59,female,Operations,15,London,5,Yes,4,7.0,Average experience.,5,2,4,28
EMP01198,51,Female,HR,12,London,4,Yes,2,2.0,Excellent benefits.,10,5,2,43
EMP01199,30,Female,Marketing,6,New York,5,No,5,6.0,It pays the bills.,4,3,3,27
EMP01200,55,Female,Operations,12,Tokyo,3,No,7,4.0,Management is very supportive.,8,2,2,30
EMP01201,56,Female,Marketing,15,Remote,3,No,3,7.0,Average experience.,6,4,4,36
EMP01202,43,Female,Finance,12,Berlin,3,No,6,8.0,Extremely stressed and burnt out.,8,1,5,33
EMP01203,45,Female,IT,9,London,3,No,1,7.0,Standard corporate environment.,7,5,1,35
EMP01204,38,Male,IT,19,Tokyo,4,Yes,1,10.0,Extremely stressed and burnt out.,4,3,3,27
EMP01205,31,Male,Marketing,21,London,4,No,7,1.0,Excellent benefits.,4,2,4,26
EMP01206,51,Male,IT,2,Tokyo,2,Yes,3,10.0,Extremely stressed and burnt out.,4,3,3,27
EMP01207,44,Male,Sales,13,Tokyo,3,Yes,4,9.0,Terrible work-life balance.,7,5,4,41
EMP01208,53,Male,Marketing,13,Berlin,3,No,4,2.0,Great work-life balance.,6,1,5,29
EMP01209,38,Male,Finance,8,Tokyo,4,No,1,4.0,I feel energized at work.,9,2,4,36
EMP01210,38,Female,Marketing,13,Berlin,5,No,6,8.0,Management expects too much.,7,3,3,33
EMP01211,35,F,Marketing,4,New York,2,Yes,5,5.0,It pays the bills.,5,2,5,30
EMP01212,30,male,IT,6,London,3,No,5,7.0,Work is okay.,4,5,2,31
EMP01213,61,Female,Finance,6,Berlin,5,No,7,1.0,Excellent benefits.,7,5,2,37
EMP01214,23,Female,Marketing,21,London,3,No,2,7.0,It pays the bills.,7,4,5,40
EMP01215,46,F,IT,12,Remote,4,No,5,7.0,Nothing special to report.,4,4,3,30
EMP01216,60,Female,HR,12,New York,2,Yes,6,7.0,Work is okay.,6,5,2,35
EMP01217,30,Male,Finance,17,Remote,3,No,9,3.0,Great work-life balance.,10,2,4,38
EMP01218,43,male,Operations,7,Remote,3,No,3,4.0,Love the culture here.,7,3,5,37
EMP01219,64,Female,Sales,15,Tokyo,4,No,11,6.0,Standard corporate environment.,10,3,5,43
EMP01220,25,Female,Operations,24,Tokyo,3,No,3,3.0,Love the culture here.,5,2,2,24
EMP01221,47,Male,Finance,17,Remote,3,No,3,1.0,Excellent benefits.,7,1,3,27
EMP01222,50,Male,Marketing,10,Tokyo,3,No,6,1.0,Excellent benefits.,10,2,4,38
EMP01223,55,M,IT,23,London,3,No,5,9.0,Management expects too much.,5,5,2,33
EMP01224,44,Female,Finance,20,Tokyo,4,No,4,7.0,Nothing special to report.,5,5,5,39
EMP01225,58,Male,Sales,6,Remote,4,No,3,9.0,Terrible work-life balance.,9,4,4,42
EMP01226,32,Male,Finance,9,Tokyo,2,No,2,8.0,I need a long break.,5,3,3,29
EMP01227,27,Female,IT,15,Tokyo,4,No,4,8.0,Extremely stressed and burnt out.,5,4,2,30
EMP01228,39,Female,Operations,16,Berlin,2,No,3,7.0,Standard corporate environment.,5,3,4,31
EMP01229,42,Male,HR,21,Berlin,3,Yes,3,1.0,I feel energized at work.,8,2,4,34
EMP01230,63,F,Operations,8,Remote,4,No,2,2.0,Love the culture here.,5,1,3,23
EMP01231,57,Male,IT,16,London,2,Yes,2,6.0,Standard corporate environment.,4,3,2,25
EMP01232,62,Male,IT,5,New York,1,No,1,7.0,Nothing special to report.,6,1,3,25
EMP01233,59,Female,Sales,18,New York,3,No,9,8.0,Extremely stressed and burnt out.,7,1,2,25
EMP01234,55,Male,Finance,20,Remote,4,No,7,7.0,Average experience.,8,1,2,27
EMP01235,38,M,Finance,14,London,3,No,5,2.0,Excellent benefits.,8,2,3,32
EMP01236,58,Female,Operations,2,London,3,No,3,2.0,I feel energized at work.,4,1,2,19
EMP01237,46,Female,HR,23,London,4,No,5,7.0,Work is okay.,9,1,2,29
EMP01238,59,Male,HR,23,Berlin,4,No,4,7.0,Average experience.,9,5,2,41
EMP01239,33,Male,Sales,3,Remote,4,No,4,6.0,It pays the bills.,7,5,3,39
EMP01240,44,Male,IT,14,New York,3,Yes,5,7.0,Work is okay.,5,3,2,27
EMP01241,63,Female,Sales,7,London,1,No,3,5.0,Average experience.,9,5,4,45
EMP01242,43,Female,Finance,15,Remote,2,Yes,4,6.0,Work is okay.,5,3,4,31
EMP01243,42,M,Marketing,17,New York,4,No,5,9.0,Management expects too much.,10,1,3,33
EMP01244,48,Female,Marketing,1,Berlin,4,No,5,4.0,Love the culture here.,7,5,2,37
EMP01245,52,male,Marketing,9,Tokyo,5,No,4,1.0,Excellent benefits.,6,4,3,34
EMP01246,27,Female,IT,22,New York,2,No,2,6.0,Work is okay.,3,2,3,22
EMP01247,48,Male,Sales,14,New York,2,No,2,8.0,Terrible work-life balance.,4,5,4,35
EMP01248,61,Male,Operations,16,New York,2,No,2,2.0,I feel energized at work.,8,2,3,32
EMP01249,55,Female,Finance,21,Tokyo,2,No,3,4.0,Management is very supportive.,4,5,2,31
EMP01250,33,Male,Marketing,13,London,3,No,6,3.0,Love the culture here.,9,5,3,43
EMP01251,28,Male,HR,6,Tokyo,5,No,2,3.0,Excellent benefits.,8,4,3,38
EMP01252,31,Female,Sales,22,New York,3,No,4,6.0,Average experience.,7,1,3,27
EMP01253,38,M,Finance,1,Berlin,3,No,5,7.0,Work is okay.,5,3,2,27
EMP01254,47,Male,Finance,21,New York,4,No,0,8.0,I need a long break.,7,5,4,41
EMP01255,42,Female,HR,4,Berlin,2,No,3,7.0,Work is okay.,8,5,5,45
EMP01256,49,M,HR,3,Remote,4,No,2,9.0,Extremely stressed and burnt out.,10,2,4,38
EMP01257,23,Female,HR,17,Berlin,4,No,3,2.0,I feel energized at work.,6,1,4,27
EMP01258,64,Male,Marketing,2,New York,2,No,6,4.0,Great work-life balance.,7,5,5,43
EMP01259,22,Male,Marketing,19,Tokyo,4,Yes,6,2.0,I feel energized at work.,7,5,2,37
EMP01260,57,Female,Sales,20,New York,3,No,7,3.0,Excellent benefits.,4,3,2,25
EMP01261,47,Female,HR,23,New York,2,Yes,4,1.0,I feel energized at work.,7,1,4,29
EMP01262,50,F,Operations,22,Remote,3,No,3,8.0,I am exhausted every day.,8,1,2,27
EMP01263,42,Female,Finance,8,London,3,No,2,5.0,It pays the bills.,10,5,4,47
EMP01264,32,Male,HR,15,New York,3,No,2,5.0,Average experience.,5,1,3,23
EMP01265,61,Male,Finance,6,Remote,3,No,6,8.0,Management expects too much.,8,1,5,33
EMP01266,32,Female,IT,23,Tokyo,3,Yes,6,8.0,Management expects too much.,2,3,3,23
EMP01267,57,Male,IT,20,Remote,3,No,6,6.0,Nothing special to report.,5,4,2,30
EMP01268,60,Male,HR,2,Remote,4,No,4,9.0,I need a long break.,6,3,5,35
EMP01269,61,Female,Finance,15,Berlin,5,Yes,4,9.0,I need a long break.,6,4,2,32
EMP01270,56,Male,IT,20,London,4,Yes,2,7.0,It pays the bills.,3,3,2,23
EMP01271,55,Male,HR,12,London,3,Yes,2,7.0,Average experience.,9,5,2,41
EMP01272,45,Female,Finance,3,Tokyo,4,No,6,7.0,Average experience.,4,3,5,31
EMP01273,43,Male,HR,10,Remote,4,No,4,4.0,Management is very supportive.,4,1,4,23
EMP01274,26,Male,Marketing,14,Tokyo,2,No,2,5.0,Work is okay.,10,1,5,37
EMP01275,54,Female,Finance,22,Tokyo,3,Yes,3,6.0,It pays the bills.,5,2,4,28
EMP01276,57,M,IT,14,London,4,Yes,3,10.0,Management expects too much.,2,5,1,25
EMP01277,41,Male,HR,3,London,4,No,2,2.0,Great work-life balance.,6,1,2,23
EMP01278,40,Female,IT,1,London,5,No,4,7.0,Nothing special to report.,5,5,2,33
EMP01279,56,Male,HR,20,New York,4,No,2,2.0,Great work-life balance.,9,3,5,41
EMP01280,64,Female,Sales,1,Remote,4,No,3,2.0,Management is very supportive.,9,1,4,33
EMP01281,38,F,IT,2,Tokyo,2,No,2,10.0,Terrible work-life balance.,6,5,1,33
EMP01282,64,Female,IT,19,Remote,3,No,9,10.0,Extremely stressed and burnt out.,3,3,2,23
EMP01283,55,M,Operations,24,Tokyo,5,No,3,6.0,Standard corporate environment.,9,4,5,44
EMP01284,30,Male,Marketing,10,Tokyo,3,No,3,6.0,Average experience.,8,2,3,32
EMP01285,47,Male,IT,4,Tokyo,2,Yes,6,8.0,Management expects too much.,5,3,3,29
EMP01286,23,F,Finance,4,Tokyo,3,No,3,4.0,Love the culture here.,5,4,5,36
EMP01287,30,Male,HR,13,Berlin,4,No,8,7.0,Standard corporate environment.,9,5,5,47
EMP01288,30,Male,Sales,9,Berlin,2,No,6,7.0,Nothing special to report.,4,4,5,34
EMP01289,61,Female,Finance,7,New York,4,No,6,6.0,Standard corporate environment.,9,1,3,31
EMP01290,38,M,Finance,16,London,2,Yes,9,1.0,I feel energized at work.,8,5,4,43
EMP01291,22,F,Finance,18,Tokyo,3,Yes,6,6.0,Average experience.,7,2,2,28
EMP01292,46,Male,Finance,3,Remote,5,No,2,1.0,Excellent benefits.,8,2,2,30
EMP01293,64,F,Sales,20,Berlin,2,Yes,2,5.0,It pays the bills.,5,5,4,37
EMP01294,61,Male,Operations,20,London,1,No,2,6.0,Work is okay.,5,1,2,21
EMP01295,63,Male,Marketing,10,New York,3,No,3,7.0,Average experience.,7,5,3,39
EMP01296,46,Female,IT,24,London,3,No,2,6.0,Work is okay.,4,5,2,31
EMP01297,60,Male,Finance,22,Tokyo,3,No,5,6.0,It pays the bills.,7,5,2,37
EMP01298,56,Male,IT,16,London,3,No,4,8.0,Terrible work-life balance.,2,3,3,23
EMP01299,24,Female,IT,3,Tokyo,5,No,5,9.0,I am exhausted every day.,6,2,3,28
EMP01300,58,Male,Finance,11,Berlin,3,Yes,4,7.0,It pays the bills.,4,2,2,22
EMP01301,51,Male,Operations,10,Berlin,3,No,5,1.0,Excellent benefits.,5,1,3,23
EMP01302,59,Male,IT,16,Tokyo,3,No,4,8.0,Terrible work-life balance.,5,2,2,24
EMP01303,55,Female,HR,8,Remote,3,No,1,1.0,Love the culture here.,10,1,4,35
EMP01304,33,Female,IT,9,Berlin,1,No,2,8.0,I need a long break.,6,1,2,23
EMP01305,40,Female,Marketing,15,Remote,4,No,3,8.0,Terrible work-life balance.,7,2,3,30
EMP01306,58,Female,Finance,21,Tokyo,5,No,3,3.0,Management is very supportive.,6,5,2,35
EMP01307,38,Female,Sales,3,Tokyo,3,Yes,2,7.0,Standard corporate environment.,10,5,3,45
EMP01308,31,M,IT,4,Berlin,4,Yes,9,7.0,Average experience.,2,3,2,21
EMP01309,33,Male,Operations,13,Remote,1,Yes,4,5.0,Average experience.,6,1,2,23
EMP01310,37,Male,HR,12,Tokyo,4,Yes,6,3.0,Love the culture here.,4,4,5,34
EMP01311,45,M,HR,21,Berlin,3,No,1,3.0,Great work-life balance.,8,4,5,42
EMP01312,40,Male,Sales,9,Tokyo,3,Yes,0,5.0,Average experience.,9,2,5,38
EMP01313,29,Other,Marketing,14,London,3,Yes,4,8.0,I am exhausted every day.,10,2,5,40
EMP01314,52,Female,Sales,19,London,2,Yes,5,2.0,Management is very supportive.,10,4,2,40
EMP01315,42,Female,Marketing,7,Berlin,4,No,3,4.0,Love the culture here.,4,3,3,27
EMP01316,38,Female,IT,16,Tokyo,3,No,1,9.0,Terrible work-life balance.,6,1,2,23
EMP01317,44,Female,Finance,22,Berlin,3,No,2,5.0,Average experience.,5,1,2,21
EMP01318,58,Male,Operations,20,New York,5,No,4,6.0,It pays the bills.,10,2,2,34
EMP01319,37,Female,HR,5,Berlin,1,No,10,9.0,I need a long break.,6,2,2,26
EMP01320,27,Female,Sales,10,Berlin,4,No,6,5.0,It pays the bills.,9,5,4,45
EMP01321,29,female,Operations,18,London,3,No,3,8.0,I need a long break.,4,3,2,25
EMP01322,46,Male,Marketing,11,London,3,Yes,3,5.0,Standard corporate environment.,7,1,4,29
EMP01323,39,Male,Finance,7,Tokyo,3,No,5,5.0,It pays the bills.,5,5,3,35
EMP01324,46,Male,HR,14,Berlin,3,No,5,6.0,Nothing special to report.,10,4,2,40
EMP01325,33,Female,HR,20,Berlin,1,No,4,4.0,Great work-life balance.,5,5,2,33
EMP01326,36,F,Marketing,18,Tokyo,4,No,6,5.0,Standard corporate environment.,5,4,2,30
EMP01327,47,Male,Finance,11,Remote,4,Yes,5,8.0,I need a long break.,5,4,2,30
EMP01328,62,Female,HR,22,Tokyo,4,No,4,4.0,Excellent benefits.,8,1,3,29
EMP01329,47,Male,Finance,12,London,4,No,4,7.0,Work is okay.,5,5,2,33
EMP01330,53,Female,HR,18,London,5,Yes,6,3.0,Love the culture here.,7,1,5,31
EMP01331,31,F,IT,2,Berlin,3,Yes,6,9.0,I am exhausted every day.,4,3,2,25
EMP01332,37,Male,Marketing,23,London,4,No,3,8.0,I need a long break.,10,3,5,43
EMP01333,28,Female,Finance,1,Tokyo,1,Yes,6,8.0,I need a long break.,5,3,4,31
EMP01334,38,Other,Operations,23,Berlin,4,Yes,3,9.0,Management expects too much.,4,3,3,27
EMP01335,44,F,IT,10,Tokyo,4,Yes,5,9.0,I need a long break.,3,4,2,26
EMP01336,47,Female,Operations,21,Tokyo,1,Yes,4,4.0,Excellent benefits.,6,3,2,29
EMP01337,42,Female,Marketing,1,Berlin,3,Yes,7,5.0,Nothing special to report.,9,1,2,29
EMP01338,43,Male,HR,6,Remote,5,No,4,5.0,Work is okay.,7,5,4,41
EMP01339,28,Female,Operations,7,London,2,No,0,3.0,Love the culture here.,6,5,2,35
EMP01340,35,M,IT,17,New York,3,No,5,6.0,Work is okay.,4,1,1,17
EMP01341,36,Female,Finance,9,New York,3,Yes,0,1.0,Management is very supportive.,8,2,2,30
EMP01342,28,Male,Sales,7,New York,3,No,1,8.0,I am exhausted every day.,9,2,3,34
EMP01343,30,Male,Operations,17,London,1,No,5,4.0,Great work-life balance.,4,2,3,24
EMP01344,29,Male,Sales,3,Remote,3,No,2,2.0,Great work-life balance.,10,2,3,36
EMP01345,44,Male,Marketing,16,Tokyo,3,No,5,6.0,Average experience.,9,4,5,44
EMP01346,50,Male,Operations,5,Berlin,4,No,3,9.0,Terrible work-life balance.,10,4,2,40
EMP01347,39,Female,Operations,20,Remote,3,No,6,5.0,Work is okay.,6,5,5,41
EMP01348,52,Male,Finance,18,New York,3,No,5,3.0,Great work-life balance.,5,5,4,37
EMP01349,51,Male,HR,1,London,3,Yes,4,4.0,Great work-life balance.,8,4,3,38
EMP01350,60,Female,IT,4,London,2,No,3,10.0,Terrible work-life balance.,5,4,2,30
EMP01351,56,Male,IT,23,Berlin,5,No,5,7.0,Work is okay.,6,5,3,37
EMP01352,39,Male,IT,11,Tokyo,4,No,4,10.0,Management expects too much.,5,1,2,21
EMP01353,63,Male,Marketing,20,Remote,3,No,3,4.0,Great work-life balance.,8,4,2,36
EMP01354,60,Male,HR,9,Remote,3,No,5,4.0,I feel energized at work.,4,1,5,25
EMP01355,38,Female,Sales,8,Remote,4,Yes,1,8.0,Management expects too much.,8,3,5,39
EMP01356,35,Male,IT,8,Tokyo,3,No,2,7.0,It pays the bills.,2,1,3,17
EMP01357,52,Female,Sales,5,Tokyo,2,No,4,5.0,Nothing special to report.,5,1,3,23
EMP01358,45,male,HR,12,Tokyo,3,No,4,3.0,Management is very supportive.,8,4,4,40
EMP01359,56,Female,Marketing,1,Berlin,5,No,2,6.0,Nothing special to report.,10,3,2,37
EMP01360,55,Female,HR,15,London,2,No,3,8.0,Extremely stressed and burnt out.,9,2,2,32
EMP01361,24,F,Finance,18,New York,3,Yes,2,1.0,Great work-life balance.,10,1,2,31
EMP01362,58,Female,IT,6,Tokyo,1,No,3,6.0,Nothing special to report.,6,3,2,29
EMP01363,64,Male,Marketing,10,London,2,No,2,4.0,Management is very supportive.,5,3,5,33
EMP01364,61,Male,Finance,14,Tokyo,3,No,5,5.0,Average experience.,4,4,5,34
EMP01365,47,F,IT,21,New York,3,No,5,7.0,Nothing special to report.,7,3,2,31
EMP01366,44,Male,HR,8,Tokyo,5,No,5,3.0,Excellent benefits.,7,2,5,34
EMP01367,60,Male,HR,3,London,3,No,5,9.0,I am exhausted every day.,8,4,2,36
EMP01368,36,Female,Operations,22,Berlin,3,No,3,6.0,Nothing special to report.,9,1,3,31
EMP01369,25,M,Operations,22,New York,3,No,6,1.0,I feel energized at work.,5,4,4,34
EMP01370,50,Male,HR,19,London,4,Yes,2,9.0,I need a long break.,7,1,4,29
EMP01371,43,Female,HR,12,Remote,1,No,4,5.0,Average experience.,7,4,3,36
EMP01372,46,Male,Sales,12,Remote,3,No,1,3.0,Management is very supportive.,6,3,4,33
EMP01373,34,Female,Sales,15,Remote,4,No,3,4.0,Management is very supportive.,7,2,5,34
EMP01374,39,Male,Finance,7,Berlin,2,Yes,1,5.0,Standard corporate environment.,10,4,2,40
EMP01375,54,Male,Operations,4,Tokyo,5,No,5,1.0,Excellent benefits.,7,5,4,41
EMP01376,37,M,Operations,21,Tokyo,3,No,4,3.0,Management is very supportive.,5,3,2,27
EMP01377,63,Female,HR,9,Tokyo,2,No,9,7.0,Standard corporate environment.,5,4,4,34
EMP01378,23,Female,HR,22,Berlin,3,No,4,9.0,Terrible work-life balance.,9,3,3,37
EMP01379,56,Female,Finance,16,Remote,2,No,3,6.0,It pays the bills.,6,5,5,41
EMP01380,63,Male,Marketing,13,Tokyo,4,No,5,5.0,Average experience.,9,3,4,39
EMP01381,55,Female,Marketing,4,Berlin,3,No,6,4.0,Excellent benefits.,6,3,4,33
EMP01382,51,Male,Marketing,24,Berlin,2,No,6,9.0,I am exhausted every day.,9,4,5,44
EMP01383,34,Male,Operations,9,London,5,Yes,4,1.0,Excellent benefits.,9,3,3,37
EMP01384,34,Male,Sales,21,Tokyo,4,No,3,6.0,Average experience.,8,4,3,38
EMP01385,39,Female,Marketing,18,Remote,3,No,4,4.0,Love the culture here.,10,2,4,38
EMP01386,53,female,IT,15,New York,3,No,5,8.0,I am exhausted every day.,6,5,3,37
EMP01387,53,Other,Finance,15,Berlin,2,No,5,1.0,Great work-life balance.,4,1,3,21
EMP01388,56,Female,Marketing,6,London,4,Yes,7,5.0,Nothing special to report.,5,5,4,37
EMP01389,60,Male,IT,11,New York,4,Yes,7,9.0,I need a long break.,3,3,2,23
EMP01390,50,Female,Marketing,8,Berlin,2,No,2,4.0,I feel energized at work.,8,4,2,36
EMP01391,50,M,Sales,21,London,3,No,6,8.0,I am exhausted every day.,7,1,2,25
EMP01392,37,Male,Sales,17,Tokyo,3,Yes,6,5.0,Average experience.,9,1,4,33
EMP01393,31,female,Marketing,24,London,3,No,5,4.0,I feel energized at work.,6,3,3,31
EMP01394,51,Male,IT,17,Berlin,4,No,5,8.0,I am exhausted every day.,2,1,3,17
EMP01395,46,Other,Finance,24,Tokyo,2,No,2,1.0,Management is very supportive.,10,4,3,42
EMP01396,60,M,IT,18,Remote,3,No,3,7.0,Nothing special to report.,5,3,2,27
EMP01397,41,M,Finance,4,London,1,No,2,3.0,Love the culture here.,9,5,4,45
EMP01398,26,Male,Marketing,15,New York,3,Yes,4,1.0,I feel energized at work.,10,3,5,43
